,PM25_complete,PM25_with_gaps,gap_mask,PM25_repaired
2025-11-14 04:00:00,11.0,,True,18.817086191475394
2025-11-14 05:00:00,7.5,7.5,False,18.542135252058507
2025-11-14 06:00:00,9.0,,True,18.175548866391182
2025-11-14 07:00:00,12.4,12.4,False,17.710015228390695
2025-11-14 08:00:00,12.6,12.6,False,17.327933490276337
2025-11-14 09:00:00,13.0,13.0,False,17.04194321036339
2025-11-14 10:00:00,11.9,11.9,False,16.885759788751603
2025-11-14 11:00:00,9.3,,True,16.910819956660273
2025-11-14 12:00:00,8.8,,True,17.025311216711998
2025-11-14 13:00:00,10.0,10.0,False,17.265473636984826
2025-11-14 14:00:00,16.1,,True,17.58517391085625
2025-11-14 15:00:00,20.1,20.1,False,17.97352136671543
2025-11-14 16:00:00,17.9,17.9,False,18.458677946031095
2025-11-14 17:00:00,13.7,13.7,False,18.956889005005362
2025-11-14 18:00:00,8.2,,True,19.39064939916134
2025-11-14 19:00:00,13.1,13.1,False,19.75730741620064
2025-11-14 20:00:00,21.2,21.2,False,20.036900879442694
2025-11-14 21:00:00,16.7,16.7,False,20.208217442035675
2025-11-14 22:00:00,13.1,13.1,False,20.24816882610321
2025-11-14 23:00:00,11.6,,True,19.9974387511611
2025-11-15 00:00:00,11.2,11.2,False,19.509429080784322
2025-11-15 01:00:00,10.3,10.3,False,18.33064430207014
2025-11-15 02:00:00,11.2,11.2,False,16.366676969826223
2025-11-15 03:00:00,9.4,9.4,False,14.88549156934023
2025-11-15 04:00:00,7.4,7.4,False,13.468794676661492
2025-11-15 05:00:00,8.1,8.1,False,12.033664193749429
2025-11-15 06:00:00,8.9,,True,11.540340286493302
2025-11-15 07:00:00,11.9,11.9,False,11.464784055948257
2025-11-15 08:00:00,14.0,14.0,False,11.371198344230653
2025-11-15 09:00:00,14.7,14.7,False,11.629078041017056
2025-11-15 10:00:00,14.3,14.3,False,12.517882807552814
2025-11-15 11:00:00,14.6,,True,11.9026801481843
2025-11-15 12:00:00,11.4,,True,12.392919851839542
2025-11-15 13:00:00,7.9,7.9,False,12.26824071854353
2025-11-15 14:00:00,6.0,6.0,False,12.20401170551777
2025-11-15 15:00:00,4.6,,True,12.550464269518853
2025-11-15 16:00:00,5.4,,True,12.925678856670856
2025-11-15 17:00:00,7.0,,True,13.340586684644222
2025-11-15 18:00:00,8.5,8.5,False,13.457455295324326
2025-11-15 19:00:00,14.0,14.0,False,14.041903768479825
2025-11-15 20:00:00,17.4,17.4,False,14.500950036942958
2025-11-15 21:00:00,17.3,17.3,False,13.405864489078523
2025-11-15 22:00:00,15.6,15.6,False,12.213614363968373
2025-11-15 23:00:00,13.6,,True,11.403312174975872
2025-11-16 00:00:00,13.8,,True,11.133564646542073
2025-11-16 01:00:00,14.5,14.5,False,10.968409733474255
2025-11-16 02:00:00,13.1,,True,10.350794583559036
2025-11-16 03:00:00,11.9,11.9,False,9.563064385950565
2025-11-16 04:00:00,10.1,,True,9.461873584985733
2025-11-16 05:00:00,9.9,9.9,False,9.597240659594537
2025-11-16 06:00:00,11.0,,True,9.826597554981708
2025-11-16 07:00:00,12.1,12.1,False,10.066568057239056
2025-11-16 08:00:00,14.7,,True,10.350787825882435
2025-11-16 09:00:00,16.1,16.1,False,10.607909311354161
2025-11-16 10:00:00,16.2,16.2,False,10.756459261476994
2025-11-16 11:00:00,11.7,11.7,False,10.988478681445121
2025-11-16 12:00:00,8.7,8.7,False,11.268057277798652
2025-11-16 13:00:00,6.8,6.8,False,11.898117364943028
2025-11-16 14:00:00,5.7,,True,12.597347678244114
2025-11-16 15:00:00,5.9,,True,13.254462799429893
2025-11-16 16:00:00,6.7,,True,13.777417767047883
2025-11-16 17:00:00,9.3,9.3,False,14.240009112656116
2025-11-16 18:00:00,7.8,7.8,False,14.61742264777422
2025-11-16 19:00:00,8.9,8.9,False,14.847918887436391
2025-11-16 20:00:00,14.8,14.8,False,14.737817414104939
2025-11-16 21:00:00,17.5,,True,14.375350508093835
2025-11-16 22:00:00,15.2,15.2,False,13.837009662389756
2025-11-16 23:00:00,10.2,10.2,False,13.08841587305069
2025-11-17 00:00:00,8.6,8.6,False,12.400230306386948
2025-11-17 01:00:00,12.6,12.6,False,12.05860137194395
2025-11-17 02:00:00,14.6,14.6,False,11.864535766839982
2025-11-17 03:00:00,10.1,,True,11.814841164648533
2025-11-17 04:00:00,8.0,8.0,False,11.851325860619545
2025-11-17 05:00:00,12.3,12.3,False,12.305612021684647
2025-11-17 06:00:00,9.6,9.6,False,13.055460035800934
2025-11-17 07:00:00,10.1,,True,14.102303881943227
2025-11-17 08:00:00,14.1,14.1,False,15.216681244969369
2025-11-17 09:00:00,15.0,15.0,False,14.735296800732613
2025-11-17 10:00:00,13.5,13.5,False,14.179060275852681
