,PM25_complete,PM25_with_gaps,gap_mask,PM25_repaired
2025-11-14 18:00:00,8.2,,True,11.27192334458232
2025-11-14 19:00:00,13.1,,True,11.522622334212064
2025-11-14 20:00:00,21.2,,True,12.550230453908444
2025-11-14 21:00:00,16.7,,True,13.94051361605525
2025-11-14 22:00:00,13.1,,True,15.178784194588662
2025-11-14 23:00:00,11.6,,True,15.778673958778382
2025-11-15 00:00:00,11.2,,True,14.788025599718095
2025-11-15 01:00:00,10.3,,True,11.946432049572469
2025-11-15 02:00:00,11.2,,True,10.158721141517162
2025-11-15 03:00:00,9.4,,True,8.747580410540104
2025-11-15 04:00:00,7.4,,True,7.527707606554031
2025-11-15 05:00:00,8.1,,True,7.067907181382179
2025-11-15 06:00:00,8.9,,True,7.061571183800697
2025-11-15 07:00:00,11.9,,True,7.254620772227645
2025-11-15 08:00:00,14.0,,True,7.583226312324404
2025-11-15 09:00:00,14.7,,True,7.814030364155769
2025-11-15 10:00:00,14.3,,True,8.09471384063363
2025-11-15 11:00:00,14.6,,True,8.586631475389003
2025-11-15 12:00:00,11.4,11.4,False,8.972468454390764
2025-11-15 13:00:00,7.9,7.9,False,9.442027640342712
2025-11-15 14:00:00,6.0,6.0,False,9.955352918803692
2025-11-15 15:00:00,4.6,4.6,False,10.485285187512636
2025-11-15 16:00:00,5.4,5.4,False,10.884626031666995
2025-11-15 17:00:00,7.0,7.0,False,11.192245607078076
2025-11-15 18:00:00,8.5,8.5,False,11.564023915678263
2025-11-15 19:00:00,14.0,14.0,False,11.828457883000373
2025-11-15 20:00:00,17.4,17.4,False,12.70171593874693
2025-11-15 21:00:00,17.3,17.3,False,14.871861335635186
2025-11-15 22:00:00,15.6,15.6,False,17.393065328896046
2025-11-15 23:00:00,13.6,13.6,False,18.389573945105077
2025-11-16 00:00:00,13.8,13.8,False,16.58536619693041
2025-11-16 01:00:00,14.5,14.5,False,14.439576142281295
2025-11-16 02:00:00,13.1,13.1,False,13.431220643222332
2025-11-16 03:00:00,11.9,11.9,False,12.802433702349663
2025-11-16 04:00:00,10.1,10.1,False,12.322537974268199
2025-11-16 05:00:00,9.9,9.9,False,12.01732345595956
2025-11-16 06:00:00,11.0,11.0,False,11.925488658249378
2025-11-16 07:00:00,12.1,12.1,False,11.916204286366701
2025-11-16 08:00:00,14.7,14.7,False,11.848701854795218
2025-11-16 09:00:00,16.1,16.1,False,11.744689723849296
2025-11-16 10:00:00,16.2,16.2,False,11.696177715063095
2025-11-16 11:00:00,11.7,11.7,False,11.579357083886862
2025-11-16 12:00:00,8.7,8.7,False,11.434177187085153
2025-11-16 13:00:00,6.8,6.8,False,11.377266062051058
2025-11-16 14:00:00,5.7,5.7,False,11.42688970863819
2025-11-16 15:00:00,5.9,5.9,False,11.537479086220264
2025-11-16 16:00:00,6.7,6.7,False,11.690760761499405
2025-11-16 17:00:00,9.3,9.3,False,11.787126581370831
2025-11-16 18:00:00,7.8,7.8,False,12.112355986237526
2025-11-16 19:00:00,8.9,8.9,False,12.460814228653907
2025-11-16 20:00:00,14.8,14.8,False,12.865695691853762
2025-11-16 21:00:00,17.5,17.5,False,13.549742181599141
2025-11-16 22:00:00,15.2,15.2,False,13.891583307087421
2025-11-16 23:00:00,10.2,10.2,False,13.55898938626051
2025-11-17 00:00:00,8.6,8.6,False,13.04053367972374
2025-11-17 01:00:00,12.6,12.6,False,12.213007524609566
2025-11-17 02:00:00,14.6,14.6,False,11.57608636841178
2025-11-17 03:00:00,10.1,10.1,False,11.373114145547152
2025-11-17 04:00:00,8.0,8.0,False,11.34492247030139
2025-11-17 05:00:00,12.3,12.3,False,11.49724387973547
2025-11-17 06:00:00,9.6,9.6,False,11.841650219261647
2025-11-17 07:00:00,10.1,10.1,False,12.00012043863535
2025-11-17 08:00:00,14.1,14.1,False,11.815909553319216
2025-11-17 09:00:00,15.0,15.0,False,11.525948462635279
2025-11-17 10:00:00,13.5,13.5,False,11.232539605349302
2025-11-17 11:00:00,10.3,10.3,False,11.000294478982687
2025-11-17 12:00:00,8.3,8.3,False,10.744896876811982
2025-11-17 13:00:00,4.8,4.8,False,10.413434191048145
2025-11-17 14:00:00,5.8,5.8,False,10.056312607228756
2025-11-17 15:00:00,5.6,5.6,False,9.783095687627792
2025-11-17 16:00:00,9.3,9.3,False,9.676733912527562
2025-11-17 17:00:00,11.7,11.7,False,9.799635101109743
2025-11-17 18:00:00,23.6,23.6,False,10.081485628336669
2025-11-17 19:00:00,15.0,15.0,False,9.885569771379233
2025-11-17 20:00:00,8.5,8.5,False,9.218353950977326
2025-11-17 21:00:00,7.2,7.2,False,9.027877010032535
2025-11-17 22:00:00,9.9,9.9,False,9.280472541600465
2025-11-17 23:00:00,11.0,11.0,False,9.177662601321936
2025-11-18 00:00:00,9.6,9.6,False,8.633094894513487
2025-11-18 01:00:00,7.8,7.8,False,7.829335825890302
2025-11-18 02:00:00,7.5,7.5,False,7.576263540238142
2025-11-18 03:00:00,3.6,3.6,False,7.302341119199991
2025-11-18 04:00:00,6.9,6.9,False,7.214209528267384
2025-11-18 05:00:00,5.7,5.7,False,7.109083732217551
2025-11-18 06:00:00,4.7,4.7,False,6.963457152992487
2025-11-18 07:00:00,4.3,4.3,False,6.87733901180327
2025-11-18 08:00:00,6.3,6.3,False,6.9484730187803505
2025-11-18 09:00:00,8.8,8.8,False,7.12216929718852
2025-11-18 10:00:00,6.7,6.7,False,7.286285893246531
2025-11-18 11:00:00,4.7,4.7,False,7.410025371611118
2025-11-18 12:00:00,5.5,5.5,False,7.50550593584776
2025-11-18 13:00:00,7.7,7.7,False,7.599703893065453
2025-11-18 14:00:00,7.3,7.3,False,7.669943859428168
2025-11-18 15:00:00,5.6,5.6,False,7.721372481435537
2025-11-18 16:00:00,6.0,6.0,False,7.730308495089412
2025-11-18 17:00:00,4.6,4.6,False,7.834708178788423
2025-11-18 18:00:00,7.3,7.3,False,7.988277731090784
2025-11-18 19:00:00,9.9,9.9,False,8.237648161500692
2025-11-18 20:00:00,7.2,7.2,False,8.524103369563818
2025-11-18 21:00:00,6.1,6.1,False,8.757793962955475
2025-11-18 22:00:00,5.3,5.3,False,8.610128930583596
2025-11-18 23:00:00,4.4,4.4,False,8.158822567015886
2025-11-19 00:00:00,7.4,7.4,False,7.529292619600892
2025-11-19 01:00:00,8.3,8.3,False,7.289746837317944
2025-11-19 02:00:00,5.4,5.4,False,7.270352643355727
2025-11-19 03:00:00,4.2,4.2,False,7.1911388203501705
2025-11-19 04:00:00,6.0,6.0,False,7.0492164615541695
2025-11-19 05:00:00,7.4,7.4,False,6.953642303496599
2025-11-19 06:00:00,6.6,6.6,False,6.8953475441783665
2025-11-19 07:00:00,5.0,5.0,False,6.94760668464005
2025-11-19 08:00:00,6.0,6.0,False,7.0969219416379925
2025-11-19 09:00:00,7.3,7.3,False,7.401344798132778
2025-11-19 10:00:00,8.0,8.0,False,7.7394762970507145
2025-11-19 11:00:00,6.0,6.0,False,7.897483615577221
2025-11-19 12:00:00,8.3,8.3,False,7.770132496953011
2025-11-19 13:00:00,6.4,6.4,False,7.636210551485419
2025-11-19 14:00:00,6.8,6.8,False,7.549164581298828
2025-11-19 15:00:00,8.7,8.7,False,7.534045631438493
2025-11-19 16:00:00,9.5,9.5,False,7.541017526388169
2025-11-19 17:00:00,7.5,7.5,False,7.584096701070666
2025-11-19 18:00:00,8.4,8.4,False,7.751908394694328
2025-11-19 19:00:00,9.0,9.0,False,7.992322200536728
2025-11-19 20:00:00,7.9,7.9,False,8.323203050345182
2025-11-19 21:00:00,4.0,4.0,False,8.670144870132209
2025-11-19 22:00:00,4.4,4.4,False,8.59193523786962
2025-11-19 23:00:00,6.5,6.5,False,8.123915788531303
2025-11-20 00:00:00,5.6,5.6,False,7.368318005278707
2025-11-20 01:00:00,4.8,4.8,False,7.080905234441161
2025-11-20 02:00:00,4.4,4.4,False,7.082811912894249
2025-11-20 03:00:00,7.0,7.0,False,7.039754024893045
2025-11-20 04:00:00,7.4,7.4,False,6.822205831483006
2025-11-20 05:00:00,7.5,7.5,False,6.906317956373096
2025-11-20 06:00:00,4.5,4.5,False,7.241528449580073
2025-11-20 07:00:00,5.3,5.3,False,7.800558935850859
2025-11-20 08:00:00,6.0,6.0,False,8.022371898964048
2025-11-20 09:00:00,6.2,6.2,False,8.164800407737493
2025-11-20 10:00:00,6.3,6.3,False,8.008756194263697
2025-11-20 11:00:00,5.3,5.3,False,7.771993223205209
2025-11-20 12:00:00,6.4,6.4,False,7.661799507588148
2025-11-20 13:00:00,7.4,7.4,False,7.66200223788619
2025-11-20 14:00:00,5.4,5.4,False,7.732682128995657
2025-11-20 15:00:00,6.5,6.5,False,7.826486789435148
2025-11-20 16:00:00,5.5,5.5,False,7.9756016813218595
2025-11-20 17:00:00,6.0,6.0,False,8.124321249127387
2025-11-20 18:00:00,7.0,7.0,False,8.331139265745879
2025-11-20 19:00:00,7.6,7.6,False,8.475310579314828
2025-11-20 20:00:00,8.4,8.4,False,8.54184700101614
2025-11-20 21:00:00,7.5,7.5,False,8.994579572230577
2025-11-20 22:00:00,5.5,5.5,False,9.479940233379603
2025-11-20 23:00:00,4.5,4.5,False,9.4691914729774
2025-11-21 00:00:00,5.6,5.6,False,8.652385020256043
2025-11-21 01:00:00,6.4,6.4,False,7.857401808351279
